,TOA5 idea concrete cr 1000,IDEA_Concrete_cell,CR1000,91194,CR1000.Std.32.03,CPU:Concrete_20190329.CR1,430,Hydro,,,,,
Rain_in_Tot,TIMESTAMP,CnoC_Level_Avg,CC_Level_Avg,CnoC_Stage_Avg,CC_Stage_Avg,CnoC_Flow_Avg,CC_Flow_Avg,CnoC_Sample_Pulses_Max,CC_Sample_Pulses_Max,CnoC_GoodSample_Max,CC_GoodSample_Max,,
In,TS,Ft,Ft,Ft,Ft,GPM,GPM,Pulses,Pulses,Samples,Samples,,
Tot,,Avg,Avg,Avg,Avg,Avg,Avg,Max,Max,Max,Max,,
0,11/15/2019 8:55,0.7569643,1.077359,-0.08131634,-0.02003549,0,0,17,1348,0,1,,
0,11/15/2019 9:00,0.7569962,1.077588,-0.08128449,-0.01980695,0,0,17,1348,0,1,,
0,11/15/2019 9:05,0.7567266,1.077324,-0.08155399,-0.02007065,0,0,17,1348,0,1,,
0,11/15/2019 9:10,0.7570792,1.077302,-0.08120137,-0.02009288,0,0,17,1348,0,1,,
0,11/15/2019 9:15,0.7567774,1.077506,-0.08150324,-0.01988884,0,0,17,1348,0,1,,
0,11/15/2019 9:20,0.7572825,1.077678,-0.08099816,-0.01971631,0,0,17,1348,0,1,,
0,11/15/2019 9:25,0.7570908,1.077584,-0.08118982,-0.01981087,0,0,17,1348,0,1,,
0.01,11/15/2019 9:30,0.756977,1.076984,-0.0813037,-0.0204103,0,0,17,1348,0,1,,
0,11/15/2019 9:35,0.756959,1.077597,-0.08132164,-0.01979771,0,0,17,1348,0,1,,
0,11/15/2019 9:40,0.7572103,1.077252,-0.08107036,-0.02014249,0,0,17,1348,0,1,,
0,11/15/2019 9:45,0.7569163,1.077293,-0.08136428,-0.02010193,0,0,17,1348,0,1,,
0,11/15/2019 9:50,0.7565451,1.077077,-0.08173554,-0.02031765,0,0,17,1348,0,1,,
0,11/15/2019 9:55,0.75653,1.077075,-0.08175055,-0.02031979,0,0,17,1348,0,1,,
0,11/15/2019 10:00,0.7569779,1.077461,-0.08130274,-0.01993429,0,0,17,1348,0,1,,
0,11/15/2019 10:05,0.7570403,1.077815,-0.0812403,-0.01957984,0,0,17,1348,0,1,,
0,11/15/2019 10:10,0.7571064,1.077684,-0.08117434,-0.01971103,0,0,17,1348,0,1,,
0,11/15/2019 10:15,0.757145,1.077395,-0.0811356,-0.02000003,0,0,17,1348,0,1,,
0,11/15/2019 10:20,0.7573554,1.077271,-0.08092526,-0.02012415,0,0,17,1348,0,1,,
0,11/15/2019 10:25,0.7572755,1.077522,-0.08100511,-0.01987293,0,0,17,1348,0,1,,
0,11/15/2019 10:30,0.7572522,1.077422,-0.08102845,-0.01997292,0,0,17,1348,0,1,,
0,11/15/2019 10:35,0.7575656,1.077372,-0.08071505,-0.02002282,0,0,17,1348,0,1,,
0,11/15/2019 10:40,0.757052,1.077635,-0.08122865,-0.01975926,0,0,17,1348,0,1,,
0,11/15/2019 10:45,0.7570828,1.077591,-0.08119786,-0.01980344,0,0,17,1348,0,1,,
0,11/15/2019 10:50,0.7572081,1.077537,-0.0810725,-0.01985797,0,0,17,1348,0,1,,
0,11/15/2019 10:55,0.7572429,1.077508,-0.08103778,-0.01988661,0,0,17,1348,0,1,,
0,11/15/2019 11:00,0.757241,1.077614,-0.08103967,-0.01978101,0,0,17,1348,0,1,,
0,11/15/2019 11:05,0.7574908,1.07756,-0.0807899,-0.01983437,0,0,17,1348,0,1,,
0,11/15/2019 11:10,0.7571672,1.077404,-0.08111345,-0.01999066,0,0,17,1348,0,1,,
0,11/15/2019 11:15,0.7573496,1.077579,-0.08093104,-0.01981549,0,0,17,1348,0,1,,
0,11/15/2019 11:20,0.7576879,1.077832,-0.08059271,-0.01956251,0,0,17,1348,0,1,,
0,11/15/2019 11:25,0.7574415,1.077323,-0.08083919,-0.02007136,0,0,17,1348,0,1,,
0,11/15/2019 11:30,0.7572323,1.07729,-0.08104838,-0.02010488,0,0,17,1348,0,1,,
0,11/15/2019 11:35,0.7570881,1.077622,-0.08119256,-0.01977279,0,0,17,1348,0,1,,
0,11/15/2019 11:40,0.757146,1.077372,-0.08113465,-0.02002222,0,0,17,1348,0,1,,
0,11/15/2019 11:45,0.7574624,1.077512,-0.0808183,-0.01988292,0,0,0,0,0,0,,
0,11/15/2019 11:50,0.7570121,1.077469,-0.08126859,-0.01992598,0,0,0,0,0,0,,
0,11/15/2019 11:55,0.7572282,1.077731,-0.08105243,-0.0196634,0,0,0,0,0,0,,
0,11/15/2019 12:00,0.7571586,1.077715,-0.08112195,-0.01967961,0,0,0,0,0,0,,
0,11/15/2019 12:05,0.7572477,1.077636,-0.08103296,-0.01975875,0,0,0,0,0,0,,
0,11/15/2019 12:10,0.7573392,1.077644,-0.08094146,-0.01975128,0,0,0,0,0,0,,
0,11/15/2019 12:15,0.75727,1.077578,-0.08101058,-0.01981627,0,0,0,0,0,0,,
0,11/15/2019 12:20,0.7570975,1.07737,-0.08118305,-0.02002446,0,0,0,0,0,0,,
0,11/15/2019 12:25,0.7572564,1.077767,-0.0810242,-0.01962782,0,0,0,0,0,0,,
0,11/15/2019 12:30,0.7572896,1.077462,-0.08099104,-0.01993277,0,0,0,0,0,0,,
0,11/15/2019 12:35,0.757358,1.077695,-0.08092257,-0.01969966,0,0,0,0,0,0,,
0,11/15/2019 12:40,0.757274,1.077472,-0.08100668,-0.01992254,0,0,0,0,0,0,,
0,11/15/2019 12:45,0.7572677,1.077733,-0.08101292,-0.01966194,0,0,0,0,0,0,,
0,11/15/2019 12:50,0.7572934,1.077625,-0.08098723,-0.01976945,0,0,0,0,0,0,,
0,11/15/2019 12:55,0.7572505,1.077397,-0.08103012,-0.01999738,0,0,0,0,0,0,,
0,11/15/2019 13:00,0.7573273,1.077607,-0.08095333,-0.0197877,0,0,0,0,0,0,,
0,11/15/2019 13:05,0.7576048,1.077268,-0.0806758,-0.02012638,0,0,0,0,0,0,,
0,11/15/2019 13:10,0.7574696,1.077705,-0.08081104,-0.01968999,0,0,0,0,0,0,,
0,11/15/2019 13:15,0.7574549,1.077602,-0.0808257,-0.0197927,0,0,0,0,0,0,,
0,11/15/2019 13:20,0.7575601,1.07741,-0.0807205,-0.01998492,0,0,0,0,0,0,,
0,11/15/2019 13:25,0.7572359,1.077628,-0.08104464,-0.01976656,0,0,0,0,0,0,,
0,11/15/2019 13:30,0.7572034,1.077541,-0.08107721,-0.0198535,0,0,0,0,0,0,,
0,11/15/2019 13:35,0.7574279,1.077535,-0.0808527,-0.0198594,0,0,0,0,0,0,,
0,11/15/2019 13:40,0.75708,1.07732,-0.08120071,-0.02007529,0,0,0,0,0,0,,
0,11/15/2019 13:45,0.7573464,1.077582,-0.0809342,-0.01981319,0,0,0,0,0,0,,
0,11/15/2019 13:50,0.7571878,1.077284,-0.08109283,-0.02011063,0,0,0,0,0,0,,
0,11/15/2019 13:55,0.7572572,1.077532,-0.08102349,-0.01986247,0,0,0,0,0,0,,
0,11/15/2019 14:00,0.7572953,1.077539,-0.08098539,-0.01985577,0,0,0,0,0,0,,
0,11/15/2019 14:05,0.7573275,1.077261,-0.08095314,-0.02013418,0,0,0,0,0,0,,
0,11/15/2019 14:10,0.75733,1.077445,-0.08095063,-0.01995022,0,0,0,0,0,0,,
0,11/15/2019 14:15,0.7572674,1.07734,-0.08101317,-0.02005514,0,0,0,0,0,0,,
0,11/15/2019 14:20,0.7573746,1.077551,-0.08090602,-0.0198433,0,0,0,0,0,0,,
0,11/15/2019 14:25,0.7573858,1.077395,-0.08089484,-0.01999944,0,0,0,0,0,0,,
0,11/15/2019 14:30,0.7576,1.07744,-0.08068059,-0.01995447,0,0,0,0,0,0,,
0,11/15/2019 14:35,0.7573354,1.077574,-0.08094522,-0.01982059,0,0,0,0,0,0,,
0,11/15/2019 14:40,0.7572858,1.077418,-0.08099488,-0.01997652,0,0,0,0,0,0,,
0,11/15/2019 14:45,0.7572504,1.077692,-0.08103021,-0.01970307,0,0,0,0,0,0,,
0,11/15/2019 14:50,0.7572922,1.077446,-0.08098843,-0.01994835,0,0,0,0,0,0,,
0,11/15/2019 14:55,0.7574359,1.077721,-0.08084479,-0.0196732,0,0,0,0,0,0,,
0,11/15/2019 15:00,0.757242,1.077693,-0.08103864,-0.01970137,0,0,0,0,0,0,,
0,11/15/2019 15:05,0.7573011,1.077431,-0.08097956,-0.01996361,0,0,0,0,0,0,,
0,11/15/2019 15:10,0.757431,1.077465,-0.08084961,-0.01992964,0,0,0,0,0,0,,
0,11/15/2019 15:15,0.7572069,1.077305,-0.0810738,-0.02008935,0,0,0,0,0,0,,
0,11/15/2019 15:20,0.7573105,1.0774,-0.08097017,-0.01999474,0,0,0,0,0,0,,
0,11/15/2019 15:25,0.7573114,1.077472,-0.08096928,-0.01992277,0,0,0,0,0,0,,
0,11/15/2019 15:30,0.7571498,1.077639,-0.08113087,-0.01975616,0,0,0,0,0,0,,
0,11/15/2019 15:35,0.7573335,1.077323,-0.08094716,-0.02007196,0,0,0,0,0,0,,
0,11/15/2019 15:40,0.7573799,1.077581,-0.08090071,-0.01981374,0,0,0,0,0,0,,
0,11/15/2019 15:45,0.757324,1.077347,-0.08095668,-0.02004758,0,0,0,0,0,0,,
0,11/15/2019 15:50,0.7571865,1.077505,-0.08109413,-0.01988921,0,0,0,0,0,0,,
0,11/15/2019 15:55,0.757544,1.077548,-0.08073663,-0.01984646,0,0,0,0,0,0,,
0,11/15/2019 16:00,0.7571771,1.077428,-0.08110362,-0.01996677,0,0,0,0,0,0,,
0,11/15/2019 16:05,0.7572775,1.077385,-0.08100308,-0.02000979,0,0,0,0,0,0,,
0,11/15/2019 16:10,0.7574626,1.077546,-0.08081807,-0.01984879,0,0,0,0,0,0,,
0,11/15/2019 16:15,0.7571189,1.077173,-0.08116181,-0.02022184,0,0,0,0,0,0,,
0,11/15/2019 16:20,0.7571917,1.077376,-0.08108898,-0.02001858,0,0,0,0,0,0,,
0,11/15/2019 16:25,0.7572868,1.077626,-0.08099379,-0.01976915,0,0,0,0,0,0,,
0,11/15/2019 16:30,0.7573293,1.077339,-0.08095136,-0.02005556,0,0,0,0,0,0,,
0,11/15/2019 16:35,0.7574068,1.077413,-0.08087383,-0.01998156,0,0,0,0,0,0,,
0,11/15/2019 16:40,0.7575068,1.077355,-0.08077383,-0.02003961,0,0,0,0,0,0,,
0,11/15/2019 16:45,0.7574025,1.077407,-0.08087815,-0.01998725,0,0,0,0,0,0,,
0,11/15/2019 16:50,0.7570378,1.077304,-0.08124291,-0.02009106,0,0,0,0,0,0,,
0,11/15/2019 16:55,0.7571572,1.07727,-0.08112342,-0.02012471,0,0,0,0,0,0,,
0,11/15/2019 17:00,0.7571789,1.077438,-0.0811018,-0.01995682,0,0,0,0,0,0,,
0,11/15/2019 17:05,0.7572312,1.077354,-0.08104947,-0.02004094,0,0,0,0,0,0,,
0,11/15/2019 17:10,0.757172,1.077465,-0.08110866,-0.01993002,0,0,0,0,0,0,,
0,11/15/2019 17:15,0.7570911,1.077314,-0.08118955,-0.02008092,0,0,0,0,0,0,,
0,11/15/2019 17:20,0.7570736,1.07742,-0.08120703,-0.0199747,0,0,0,0,0,0,,
0,11/15/2019 17:25,0.7570899,1.077479,-0.08119079,-0.01991559,0,0,0,0,0,0,,
0,11/15/2019 17:30,0.7570232,1.077194,-0.08125746,-0.02020084,0,0,0,0,0,0,,
0,11/15/2019 17:35,0.7570164,1.077595,-0.08126429,-0.01979979,0,0,0,0,0,0,,
0,11/15/2019 17:40,0.7573388,1.077387,-0.08094183,-0.02000814,0,0,0,0,0,0,,
0,11/15/2019 17:45,0.7572936,1.07748,-0.08098701,-0.01991427,0,0,0,0,0,0,,
0,11/15/2019 17:50,0.7572066,1.077277,-0.08107411,-0.02011772,0,0,0,0,0,0,,
0,11/15/2019 17:55,0.7573485,1.077552,-0.08093216,-0.01984241,0,0,0,0,0,0,,
0,11/15/2019 18:00,0.757243,1.077373,-0.08103763,-0.02002164,0,0,0,0,0,0,,
0,11/15/2019 18:05,0.7572588,1.077497,-0.08102181,-0.01989811,0,0,0,0,0,0,,
0,11/15/2019 18:10,0.7575629,1.077487,-0.08071776,-0.01990727,0,0,0,0,0,0,,
0,11/15/2019 18:15,0.7573461,1.07751,-0.08093454,-0.01988498,0,0,0,0,0,0,,
0,11/15/2019 18:20,0.7572413,1.077271,-0.0810393,-0.02012374,0,0,0,0,0,0,,
0,11/15/2019 18:25,0.7569714,1.077523,-0.08130925,-0.01987159,0,0,0,0,0,0,,
0,11/15/2019 18:30,0.7572885,1.077282,-0.08099215,-0.02011267,0,0,0,0,0,0,,
0,11/15/2019 18:35,0.7572561,1.077365,-0.08102461,-0.02002987,0,0,0,0,0,0,,
0,11/15/2019 18:40,0.7575632,1.077714,-0.08071744,-0.01968043,0,0,0,0,0,0,,
0,11/15/2019 18:45,0.7574427,1.077574,-0.08083798,-0.0198209,0,0,0,0,0,0,,
0,11/15/2019 18:50,0.7575166,1.077601,-0.08076406,-0.01979413,0,0,0,0,0,0,,
0,11/15/2019 18:55,0.7573131,1.07746,-0.08096758,-0.0199347,0,0,0,0,0,0,,
0,11/15/2019 19:00,0.7573851,1.077205,-0.08089556,-0.0201899,0,0,0,0,0,0,,
0,11/15/2019 19:05,0.7573098,1.077402,-0.08097086,-0.01999241,0,0,0,0,0,0,,
0,11/15/2019 19:10,0.757121,1.077411,-0.08115963,-0.01998398,0,0,0,0,0,0,,
0,11/15/2019 19:15,0.7572869,1.077493,-0.08099377,-0.01990185,0,0,0,0,0,0,,
0,11/15/2019 19:20,0.7571973,1.077382,-0.08108337,-0.02001297,0,0,0,0,0,0,,
0,11/15/2019 19:25,0.757269,1.077447,-0.0810117,-0.01994797,0,0,0,0,0,0,,
0,11/15/2019 19:30,0.7570569,1.077549,-0.08122378,-0.01984526,0,0,0,0,0,0,,
0,11/15/2019 19:35,0.7572588,1.077302,-0.08102182,-0.02009319,0,0,0,0,0,0,,
0,11/15/2019 19:40,0.7571665,1.077115,-0.08111414,-0.02027971,0,0,0,0,0,0,,
0,11/15/2019 19:45,0.7571529,1.077456,-0.08112776,-0.01993838,0,0,0,0,0,0,,
0,11/15/2019 19:50,0.7571738,1.077479,-0.08110686,-0.01991599,0,0,0,0,0,0,,
0,11/15/2019 19:55,0.7571207,1.077728,-0.08116003,-0.01966652,0,0,0,0,0,0,,
0,11/15/2019 20:00,0.757027,1.077299,-0.08125356,-0.02009547,0,0,0,0,0,0,,
0,11/15/2019 20:05,0.7571173,1.077258,-0.08116329,-0.02013706,0,0,0,0,0,0,,
0,11/15/2019 20:10,0.7574444,1.077114,-0.08083622,-0.02028126,0,0,0,0,0,0,,
0,11/15/2019 20:15,0.7570536,1.077352,-0.08122709,-0.02004267,0,0,0,0,0,0,,
0,11/15/2019 20:20,0.7572696,1.077515,-0.08101106,-0.01987937,0,0,0,0,0,0,,
0,11/15/2019 20:25,0.7571219,1.077254,-0.08115874,-0.02014111,0,0,0,0,0,0,,
0,11/15/2019 20:30,0.7571722,1.077324,-0.08110844,-0.02007043,0,0,0,0,0,0,,
0,11/15/2019 20:35,0.7572173,1.077459,-0.08106337,-0.01993594,0,0,0,0,0,0,,
0,11/15/2019 20:40,0.7570565,1.077265,-0.08122418,-0.02012939,0,0,0,0,0,0,,
0,11/15/2019 20:45,0.7571596,1.077401,-0.08112104,-0.01999337,0,0,0,0,0,0,,
0,11/15/2019 20:50,0.7571906,1.077219,-0.08109,-0.02017573,0,0,0,0,0,0,,
0,11/15/2019 20:55,0.7569912,1.077237,-0.08128945,-0.02015784,0,0,0,0,0,0,,
0,11/15/2019 21:00,0.756933,1.077176,-0.08134767,-0.02021832,0,0,0,0,0,0,,
0,11/15/2019 21:05,0.75713,1.07731,-0.08115068,-0.02008479,0,0,0,0,0,0,,
0,11/15/2019 21:10,0.7572889,1.077376,-0.08099172,-0.020019,0,0,0,0,0,0,,
0,11/15/2019 21:15,0.7569672,1.077239,-0.0813134,-0.02015601,0,0,0,0,0,0,,
0,11/15/2019 21:20,0.7570413,1.07727,-0.08123935,-0.02012501,0,0,0,0,0,0,,
0,11/15/2019 21:25,0.7571167,1.077412,-0.08116397,-0.01998312,0,0,0,0,0,0,,
0,11/15/2019 21:30,0.7570572,1.077328,-0.08122337,-0.02006638,0,0,0,0,0,0,,
0,11/15/2019 21:35,0.7570477,1.077129,-0.08123292,-0.02026546,0,0,0,0,0,0,,
0,11/15/2019 21:40,0.7570694,1.077085,-0.08121122,-0.02030971,0,0,0,0,0,0,,
0,11/15/2019 21:45,0.7572665,1.077335,-0.08101415,-0.02005943,0,0,0,0,0,0,,
0,11/15/2019 21:50,0.7569971,1.077356,-0.08128355,-0.02003832,0,0,0,0,0,0,,
0,11/15/2019 21:55,0.7569456,1.077414,-0.08133505,-0.01998073,0,0,0,0,0,0,,
0,11/15/2019 22:00,0.7569548,1.077258,-0.08132589,-0.02013696,0,0,0,0,0,0,,
0,11/15/2019 22:05,0.7568874,1.077053,-0.08139317,-0.02034194,0,0,0,0,0,0,,
0,11/15/2019 22:10,0.7570283,1.077261,-0.08125234,-0.0201333,0,0,0,0,0,0,,
0,11/15/2019 22:15,0.7569149,1.07723,-0.08136573,-0.02016485,0,0,0,0,0,0,,
0,11/15/2019 22:20,0.7570525,1.077313,-0.08122811,-0.0200816,0,0,0,0,0,0,,
0,11/15/2019 22:25,0.7569478,1.077037,-0.0813329,-0.02035754,0,0,0,0,0,0,,
0,11/15/2019 22:30,0.7569466,1.07718,-0.08133411,-0.02021484,0,0,0,0,0,0,,
0,11/15/2019 22:35,0.757109,1.077396,-0.08117162,-0.01999837,0,0,0,0,0,0,,
0,11/15/2019 22:40,0.7569011,1.07716,-0.0813795,-0.02023511,0,0,0,0,0,0,,
0,11/15/2019 22:45,0.7570515,1.077193,-0.08122912,-0.02020188,0,0,0,0,0,0,,
0,11/15/2019 22:50,0.7571469,1.0771,-0.08113372,-0.02029448,0,0,0,0,0,0,,
0,11/15/2019 22:55,0.7569218,1.077144,-0.08135886,-0.02025083,0,0,0,0,0,0,,
0,11/15/2019 23:00,0.7568466,1.077227,-0.08143405,-0.02016765,0,0,0,0,0,0,,
0,11/15/2019 23:05,0.7570869,1.077333,-0.08119367,-0.02006211,0,0,0,0,0,0,,
0,11/15/2019 23:10,0.7569498,1.077019,-0.0813308,-0.02037607,0,0,0,0,0,0,,
0,11/15/2019 23:15,0.7568556,1.077053,-0.08142504,-0.02034125,0,0,0,0,0,0,,
0,11/15/2019 23:20,0.7568254,1.07727,-0.08145519,-0.02012464,0,0,0,0,0,0,,
0,11/15/2019 23:25,0.7571294,1.077174,-0.08115133,-0.02022105,0,0,0,0,0,0,,
0,11/15/2019 23:30,0.7568784,1.076966,-0.08140225,-0.02042848,0,0,0,0,0,0,,
0,11/15/2019 23:35,0.756893,1.077266,-0.08138759,-0.02012873,0,0,0,0,0,0,,
0,11/15/2019 23:40,0.7570443,1.077123,-0.08123635,-0.02027219,0,0,0,0,0,0,,
0,11/15/2019 23:45,0.7570754,1.076937,-0.08120524,-0.02045802,0,0,0,0,0,0,,
0,11/15/2019 23:50,0.7569689,1.076941,-0.08131172,-0.02045329,0,0,0,0,0,0,,
0,11/15/2019 23:55,0.7569718,1.077101,-0.08130885,-0.02029356,0,0,0,0,0,0,,
0,11/16/2019 0:00,0.7569853,1.077103,-0.08129539,-0.02029177,0,0,0,0,0,0,,
0,11/16/2019 0:05,0.7569357,1.077051,-0.08134495,-0.02034392,0,0,0,0,0,0,,
0,11/16/2019 0:10,0.756752,1.077027,-0.0815287,-0.02036818,0,0,0,0,0,0,,
0,11/16/2019 0:15,0.7570308,1.07718,-0.08124986,-0.02021474,0,0,0,0,0,0,,
0,11/16/2019 0:20,0.7568337,1.076895,-0.08144701,-0.0204993,0,0,0,0,0,0,,
0,11/16/2019 0:25,0.7568741,1.077107,-0.08140658,-0.02028745,0,0,0,0,0,0,,
0,11/16/2019 0:30,0.7571047,1.077218,-0.08117598,-0.0201764,0,0,0,0,0,0,,
0,11/16/2019 0:35,0.7568703,1.076917,-0.08141036,-0.02047763,0,0,0,0,0,0,,
0,11/16/2019 0:40,0.7569146,1.077083,-0.08136605,-0.02031128,0,0,0,0,0,0,,
0,11/16/2019 0:45,0.7569342,1.076912,-0.0813465,-0.02048308,0,0,0,0,0,0,,
0,11/16/2019 0:50,0.756961,1.076955,-0.08131958,-0.02043943,0,0,0,0,0,0,,
0,11/16/2019 0:55,0.7568178,1.077004,-0.08146281,-0.02039037,0,0,0,0,0,0,,
0,11/16/2019 1:00,0.7568801,1.077167,-0.08140054,-0.02022767,0,0,0,0,0,0,,
0,11/16/2019 1:05,0.7568243,1.077197,-0.08145635,-0.02019733,0,0,0,0,0,0,,
0,11/16/2019 1:10,0.7566955,1.077188,-0.08158514,-0.02020671,0,0,0,0,0,0,,
0,11/16/2019 1:15,0.7568495,1.077067,-0.08143119,-0.02032822,0,0,0,0,0,0,,
0,11/16/2019 1:20,0.7567374,1.076969,-0.0815433,-0.02042542,0,0,0,0,0,0,,
0,11/16/2019 1:25,0.7569712,1.077017,-0.08130945,-0.02037783,0,0,0,0,0,0,,
0,11/16/2019 1:30,0.7568068,1.076844,-0.08147381,-0.02055124,0,0,0,0,0,0,,
0,11/16/2019 1:35,0.7568461,1.076993,-0.08143461,-0.02040156,0,0,0,0,0,0,,
0,11/16/2019 1:40,0.7565899,1.077078,-0.08169068,-0.02031659,0,0,0,0,0,0,,
0,11/16/2019 1:45,0.756773,1.076964,-0.08150765,-0.02043088,0,0,0,0,0,0,,
0,11/16/2019 1:50,0.7569072,1.076925,-0.0813735,-0.02047005,0,0,0,0,0,0,,
0,11/16/2019 1:55,0.756993,1.07701,-0.0812877,-0.02038471,0,0,0,0,0,0,,
0,11/16/2019 2:00,0.7568284,1.077008,-0.08145223,-0.020387,0,0,0,0,0,0,,
0,11/16/2019 2:05,0.7568249,1.076897,-0.08145569,-0.02049779,0,0,0,0,0,0,,
0,11/16/2019 2:10,0.7570623,1.077084,-0.08121827,-0.02031096,0,0,0,0,0,0,,
0,11/16/2019 2:15,0.7568417,1.076908,-0.08143891,-0.02048647,0,0,0,0,0,0,,
0,11/16/2019 2:20,0.7569892,1.077058,-0.08129149,-0.0203367,0,0,0,0,0,0,,
0,11/16/2019 2:25,0.7568526,1.077108,-0.08142807,-0.02028676,0,0,0,0,0,0,,
0,11/16/2019 2:30,0.7569398,1.076806,-0.08134086,-0.02058846,0,0,0,0,0,0,,
0,11/16/2019 2:35,0.7567523,1.077198,-0.08152834,-0.02019688,0,0,0,0,0,0,,
0,11/16/2019 2:40,0.7569448,1.07702,-0.08133589,-0.0203744,0,0,0,0,0,0,,
0,11/16/2019 2:45,0.7566856,1.077005,-0.08159508,-0.02038941,0,0,0,0,0,0,,
0,11/16/2019 2:50,0.7569168,1.076989,-0.08136381,-0.02040619,0,0,0,0,0,0,,
0,11/16/2019 2:55,0.7568082,1.076928,-0.08147243,-0.02046699,0,0,0,0,0,0,,
0,11/16/2019 3:00,0.7568042,1.076951,-0.08147644,-0.02044399,0,0,0,0,0,0,,
0,11/16/2019 3:05,0.7566264,1.076972,-0.08165424,-0.02042288,0,0,0,0,0,0,,
0,11/16/2019 3:10,0.7565514,1.076919,-0.0817292,-0.02047596,0,0,0,0,0,0,,
0,11/16/2019 3:15,0.7567751,1.076996,-0.08150553,-0.02039859,0,0,0,0,0,0,,
0,11/16/2019 3:20,0.756609,1.077137,-0.0816717,-0.02025741,0,0,0,0,0,0,,
0,11/16/2019 3:25,0.7567123,1.076814,-0.08156834,-0.02058063,0,0,0,0,0,0,,
0,11/16/2019 3:30,0.7569543,1.076772,-0.08132634,-0.0206224,0,0,0,0,0,0,,
0,11/16/2019 3:35,0.7566501,1.076804,-0.08163051,-0.02059079,0,0,0,0,0,0,,
0,11/16/2019 3:40,0.7567627,1.076821,-0.08151789,-0.02057332,0,0,0,0,0,0,,
0,11/16/2019 3:45,0.756891,1.076963,-0.08138968,-0.0204317,0,0,0,0,0,0,,
0,11/16/2019 3:50,0.7567964,1.076815,-0.08148424,-0.02058012,0,0,0,0,0,0,,
0,11/16/2019 3:55,0.7567182,1.077101,-0.08156245,-0.0202932,0,0,0,0,0,0,,
0,11/16/2019 4:00,0.7567851,1.077003,-0.08149554,-0.02039171,0,0,0,0,0,0,,
0,11/16/2019 4:05,0.7565815,1.076838,-0.08169916,-0.02055674,0,0,0,0,0,0,,
0,11/16/2019 4:10,0.7567619,1.076929,-0.08151869,-0.02046614,0,0,0,0,0,0,,
0,11/16/2019 4:15,0.7569392,1.076833,-0.08134142,-0.02056181,0,0,0,0,0,0,,
0,11/16/2019 4:20,0.7568238,1.076779,-0.08145682,-0.02061626,0,0,0,0,0,0,,
0,11/16/2019 4:25,0.7566748,1.076998,-0.08160583,-0.02039696,0,0,0,0,0,0,,
0,11/16/2019 4:30,0.7566425,1.076813,-0.08163811,-0.02058227,0,0,0,0,0,0,,
0,11/16/2019 4:35,0.7565662,1.076894,-0.08171448,-0.0205009,0,0,0,0,0,0,,
0,11/16/2019 4:40,0.7564786,1.076983,-0.08180201,-0.02041158,0,0,0,0,0,0,,
0,11/16/2019 4:45,0.7566773,1.076704,-0.08160333,-0.02069108,0,0,0,0,0,0,,
0,11/16/2019 4:50,0.7567177,1.076635,-0.08156288,-0.0207598,0,0,0,0,0,0,,
0,11/16/2019 4:55,0.7567599,1.07671,-0.08152077,-0.02068528,0,0,0,0,0,0,,
0,11/16/2019 5:00,0.7568125,1.076892,-0.08146814,-0.02050226,0,0,0,0,0,0,,
0,11/16/2019 5:05,0.7567118,1.076936,-0.08156879,-0.02045878,0,0,0,0,0,0,,
0,11/16/2019 5:10,0.7567717,1.076818,-0.08150889,-0.02057651,0,0,0,0,0,0,,
0,11/16/2019 5:15,0.7565415,1.076782,-0.08173914,-0.02061229,0,0,0,0,0,0,,
0,11/16/2019 5:20,0.7564913,1.076979,-0.08178937,-0.02041608,0,0,0,0,0,0,,
0,11/16/2019 5:25,0.7564827,1.076635,-0.08179796,-0.02075974,0,0,0,0,0,0,,
0,11/16/2019 5:30,0.756667,1.076574,-0.08161362,-0.02082086,0,0,0,0,0,0,,
0,11/16/2019 5:35,0.7565892,1.076937,-0.08169139,-0.02045809,0,0,0,0,0,0,,
0,11/16/2019 5:40,0.756528,1.076904,-0.08175265,-0.02049032,0,0,0,0,0,0,,
0,11/16/2019 5:45,0.7568001,1.077011,-0.08148057,-0.02038423,0,0,0,0,0,0,,
0,11/16/2019 5:50,0.7563995,1.07686,-0.08188118,-0.02053496,0,0,0,0,0,0,,
0,11/16/2019 5:55,0.7565429,1.076877,-0.08173772,-0.02051728,0,0,0,0,0,0,,
0,11/16/2019 6:00,0.7567915,1.076857,-0.08148916,-0.02053798,0,0,0,0,0,0,,
0,11/16/2019 6:05,0.7567929,1.076699,-0.08148776,-0.02069528,0,0,0,0,0,0,,
0,11/16/2019 6:10,0.7568684,1.076645,-0.08141226,-0.02075024,0,0,0,0,0,0,,
0,11/16/2019 6:15,0.7567942,1.076956,-0.08148649,-0.02043836,0,0,0,0,0,0,,
0,11/16/2019 6:20,0.7564766,1.076666,-0.08180396,-0.02072922,0,0,0,0,0,0,,
0,11/16/2019 6:25,0.7569587,1.076857,-0.08132195,-0.02053722,0,0,0,0,0,0,,
0,11/16/2019 6:30,0.7567796,1.0768,-0.08150101,-0.02059435,0,0,0,0,0,0,,
0,11/16/2019 6:35,0.7568241,1.077027,-0.08145655,-0.0203681,0,0,0,0,0,0,,
0,11/16/2019 6:40,0.7567082,1.076965,-0.08157241,-0.02042964,0,0,0,0,0,0,,
0,11/16/2019 6:45,0.756635,1.076858,-0.08164562,-0.0205369,0,0,0,0,0,0,,
