,TOA5 Idea school Asphalt CR 1000,91193,CR1000.Std.32.03,CPU:Asphalt_20190312.CR1,42731,Hydro,,,,,
Rain_in_Tot,TIMESTAMP,AnoC_Level_Avg,AC_Level_Avg,AnoC_Stage_Avg,AC_Stage_Avg,AnoC_Flow_Avg,AC_Flow_Avg,AnoC_Sample_Pulses_Max,AC_Sample_Pulses_Max,AnoC_GoodSample_Max,AC_GoodSample_Max
In,TS,Ft,Ft,Ft,Ft,GPM,GPM,Pulses,Pulses,Samples,Samples
Tot,,Avg,Avg,Avg,Avg,Avg,Avg,Max,Max,Max,Max
0,11/15/2019 18:50,1.018551,1.184657,-0.05439669,-0.01773045,0,0,0,0,0,0
0,11/15/2019 18:55,1.018816,1.184719,-0.05413147,-0.01766912,0,0,0,0,0,0
0,11/15/2019 19:00,1.018351,1.184394,-0.0545968,-0.01799412,0,0,0,0,0,0
0,11/15/2019 19:05,1.018736,1.184445,-0.05421228,-0.0179425,0,0,0,0,0,0
0,11/15/2019 19:10,1.018401,1.184656,-0.05454724,-0.01773148,0,0,0,0,0,0
0,11/15/2019 19:15,1.018585,1.184695,-0.05436299,-0.01769304,0,0,0,0,0,0
0,11/15/2019 19:20,1.018595,1.18458,-0.05435247,-0.01780782,0,0,0,0,0,0
0,11/15/2019 19:25,1.018646,1.18445,-0.05430197,-0.01793829,0,0,0,0,0,0
0,11/15/2019 19:30,1.018438,1.184539,-0.0545104,-0.01784828,0,0,0,0,0,0
0,11/15/2019 19:35,1.018653,1.184927,-0.05429507,-0.0174611,0,0,0,0,0,0
0,11/15/2019 19:40,1.018738,1.184384,-0.05420952,-0.01800405,0,0,0,0,0,0
0,11/15/2019 19:45,1.018565,1.184655,-0.0543831,-0.01773241,0,0,0,0,0,0
0,11/15/2019 19:50,1.018659,1.184668,-0.05428849,-0.01771994,0,0,0,0,0,0
0,11/15/2019 19:55,1.018766,1.18468,-0.05418202,-0.01770749,0,0,0,0,0,0
0,11/15/2019 20:00,1.018772,1.18453,-0.05417587,-0.01785811,0,0,0,0,0,0
0,11/15/2019 20:05,1.018484,1.184677,-0.05446408,-0.0177105,0,0,0,0,0,0
0,11/15/2019 20:10,1.018632,1.184575,-0.05431551,-0.01781302,0,0,0,0,0,0
0,11/15/2019 20:15,1.018919,1.184847,-0.0540291,-0.01754053,0,0,0,0,0,0
0,11/15/2019 20:20,1.018556,1.184622,-0.05439148,-0.01776551,0,0,0,0,0,0
0,11/15/2019 20:25,1.018724,1.184505,-0.05422389,-0.01788239,0,0,0,0,0,0
0,11/15/2019 20:30,1.018954,1.184653,-0.05399341,-0.01773508,0,0,0,0,0,0
0,11/15/2019 20:35,1.01862,1.184427,-0.05432819,-0.01796037,0,0,0,0,0,0
0,11/15/2019 20:40,1.018506,1.184512,-0.0544419,-0.01787525,0,0,0,0,0,0
0,11/15/2019 20:45,1.01855,1.184575,-0.05439788,-0.01781313,0,0,0,0,0,0
0,11/15/2019 20:50,1.018527,1.18458,-0.05442082,-0.01780758,0,0,0,0,0,0
0,11/15/2019 20:55,1.018712,1.184438,-0.05423581,-0.01794939,0,0,0,0,0,0
0,11/15/2019 21:00,1.018415,1.18433,-0.05453252,-0.01805821,0,0,0,0,0,0
0,11/15/2019 21:05,1.018476,1.184454,-0.05447169,-0.01793371,0,0,0,0,0,0
0,11/15/2019 21:10,1.018734,1.184169,-0.05421334,-0.01821897,0,0,0,0,0,0
0,11/15/2019 21:15,1.018124,1.184052,-0.05482335,-0.01833607,0,0,0,0,0,0
0,11/15/2019 21:20,1.018369,1.183981,-0.05457916,-0.01840712,0,0,0,0,0,0
0,11/15/2019 21:25,1.018507,1.184026,-0.05444043,-0.01836223,0,0,0,0,0,0
0,11/15/2019 21:30,1.018557,1.184352,-0.05439067,-0.01803606,0,0,0,0,0,0
0,11/15/2019 21:35,1.018559,1.184314,-0.05438856,-0.01807385,0,0,0,0,0,0
0,11/15/2019 21:40,1.018458,1.18444,-0.05449032,-0.01794726,0,0,0,0,0,0
0,11/15/2019 21:45,1.018434,1.18412,-0.05451424,-0.01826766,0,0,0,0,0,0
0,11/15/2019 21:50,1.018477,1.184254,-0.0544704,-0.01813366,0,0,0,0,0,0
0,11/15/2019 21:55,1.018519,1.1842,-0.05442917,-0.01818777,0,0,0,0,0,0
0,11/15/2019 22:00,1.018559,1.184113,-0.05438872,-0.01827504,0,0,0,0,0,0
0,11/15/2019 22:05,1.01839,1.184111,-0.05455775,-0.01827715,0,0,0,0,0,0
0,11/15/2019 22:10,1.018285,1.184188,-0.05466262,-0.01819972,0,0,0,0,0,0
0,11/15/2019 22:15,1.018118,1.184021,-0.05483009,-0.01836641,0,0,0,0,0,0
0,11/15/2019 22:20,1.018355,1.184192,-0.05459236,-0.01819559,0,0,0,0,0,0
0,11/15/2019 22:25,1.018443,1.184142,-0.05450452,-0.01824588,0,0,0,0,0,0
0,11/15/2019 22:30,1.018454,1.184027,-0.05449402,-0.01836098,0,0,0,0,0,0
0,11/15/2019 22:35,1.018303,1.184238,-0.05464482,-0.01814938,0,0,0,0,0,0
0,11/15/2019 22:40,1.018515,1.183997,-0.05443331,-0.01839095,0,0,0,0,0,0
0,11/15/2019 22:45,1.018251,1.184181,-0.05469673,-0.01820654,0,0,0,0,0,0
0,11/15/2019 22:50,1.018657,1.184036,-0.05429107,-0.01835138,0,0,0,0,0,0
0,11/15/2019 22:55,1.018481,1.184311,-0.05446692,-0.0180771,0,0,0,0,0,0
0,11/15/2019 23:00,1.018532,1.184155,-0.05441598,-0.01823281,0,0,0,0,0,0
0,11/15/2019 23:05,1.018178,1.184303,-0.05476968,-0.01808448,0,0,0,0,0,0
0,11/15/2019 23:10,1.018013,1.184273,-0.05493458,-0.01811467,0,0,0,0,0,0
0,11/15/2019 23:15,1.018421,1.184331,-0.0545269,-0.01805685,0,0,0,0,0,0
0,11/15/2019 23:20,1.018349,1.184517,-0.05459888,-0.01787128,0,0,0,0,0,0
0,11/15/2019 23:25,1.018354,1.184061,-0.05459379,-0.01832671,0,0,0,0,0,0
0,11/15/2019 23:30,1.018719,1.184359,-0.05422914,-0.01802907,0,0,0,0,0,0
0,11/15/2019 23:35,1.018232,1.184254,-0.05471613,-0.0181342,0,0,0,0,0,0
0,11/15/2019 23:40,1.0185,1.184228,-0.0544474,-0.0181601,0,0,0,0,0,0
0,11/15/2019 23:45,1.018304,1.184172,-0.05464369,-0.01821545,0,0,0,0,0,0
0,11/15/2019 23:50,1.018131,1.184021,-0.0548168,-0.01836653,0,0,0,0,0,0
0,11/15/2019 23:55,1.017993,1.184104,-0.05495435,-0.01828357,0,0,0,0,0,0
0,11/16/2019 0:00,1.01817,1.184026,-0.05477805,-0.01836155,0,0,0,0,0,0
0,11/16/2019 0:05,1.018233,1.184151,-0.05471487,-0.01823624,0,0,0,0,0,0
0,11/16/2019 0:10,1.018272,1.183958,-0.05467542,-0.0184294,0,0,0,0,0,0
0,11/16/2019 0:15,1.017895,1.184177,-0.0550526,-0.01821105,0,0,0,0,0,0
0,11/16/2019 0:20,1.018084,1.183856,-0.05486388,-0.01853142,0,0,0,0,0,0
0,11/16/2019 0:25,1.018115,1.184055,-0.0548325,-0.01833247,0,0,0,0,0,0
0,11/16/2019 0:30,1.018325,1.184299,-0.05462243,-0.01808863,0,0,0,0,0,0
0,11/16/2019 0:35,1.018191,1.184265,-0.05475726,-0.01812315,0,0,0,0,0,0
0,11/16/2019 0:40,1.018207,1.184045,-0.05474051,-0.01834257,0,0,0,0,0,0
0,11/16/2019 0:45,1.018318,1.184217,-0.05463008,-0.0181705,0,0,0,0,0,0
0,11/16/2019 0:50,1.018121,1.183809,-0.0548269,-0.01857889,0,0,0,0,0,0
0,11/16/2019 0:55,1.01805,1.183998,-0.05489748,-0.01838996,0,0,0,0,0,0
0,11/16/2019 1:00,1.018319,1.183845,-0.05462911,-0.01854258,0,0,0,0,0,0
0,11/16/2019 1:05,1.018231,1.183925,-0.05471663,-0.01846258,0,0,0,0,0,0
0,11/16/2019 1:10,1.018352,1.183989,-0.05459605,-0.01839825,0,0,0,0,0,0
0,11/16/2019 1:15,1.018268,1.184044,-0.0546797,-0.01834397,0,0,0,0,0,0
0,11/16/2019 1:20,1.0182,1.183989,-0.05474772,-0.01839829,0,0,0,0,0,0
0,11/16/2019 1:25,1.018381,1.184057,-0.05456637,-0.01833128,0,0,0,0,0,0
0,11/16/2019 1:30,1.018304,1.184042,-0.05464407,-0.01834527,0,0,0,0,0,0
0,11/16/2019 1:35,1.018313,1.184233,-0.05463506,-0.01815513,0,0,0,0,0,0
0,11/16/2019 1:40,1.018367,1.184024,-0.054581,-0.01836392,0,0,0,0,0,0
0,11/16/2019 1:45,1.01815,1.184099,-0.05479799,-0.01828829,0,0,0,0,0,0
0,11/16/2019 1:50,1.018132,1.184127,-0.05481619,-0.01826108,0,0,0,0,0,0
0,11/16/2019 1:55,1.018357,1.184253,-0.05459128,-0.01813463,0,0,0,0,0,0
0,11/16/2019 2:00,1.018553,1.184053,-0.05439515,-0.01833476,0,0,0,0,0,0
0,11/16/2019 2:05,1.018086,1.18397,-0.05486153,-0.01841811,0,0,0,0,0,0
0,11/16/2019 2:10,1.018652,1.184135,-0.05429542,-0.01825233,0,0,0,0,0,0
0,11/16/2019 2:15,1.01841,1.184147,-0.05453748,-0.01824103,0,0,0,0,0,0
0,11/16/2019 2:20,1.018357,1.183904,-0.05459066,-0.01848388,0,0,0,0,0,0
0,11/16/2019 2:25,1.018157,1.184195,-0.05479093,-0.01819311,0,0,0,0,0,0
0,11/16/2019 2:30,1.018255,1.183845,-0.05469252,-0.01854265,0,0,0,0,0,0
0,11/16/2019 2:35,1.018126,1.183976,-0.05482214,-0.01841211,0,0,0,0,0,0
0,11/16/2019 2:40,1.018299,1.183979,-0.05464842,-0.01840875,0,0,0,0,0,0
0,11/16/2019 2:45,1.018009,1.183875,-0.05493843,-0.01851312,0,0,0,0,0,0
0,11/16/2019 2:50,1.01803,1.184015,-0.05491807,-0.01837269,0,0,0,0,0,0
0,11/16/2019 2:55,1.01825,1.183794,-0.054698,-0.01859335,0,0,0,0,0,0
0,11/16/2019 3:00,1.018319,1.183834,-0.05462909,-0.0185537,0,0,0,0,0,0
0,11/16/2019 3:05,1.018062,1.184162,-0.0548855,-0.01822519,0,0,0,0,0,0
0,11/16/2019 3:10,1.018098,1.184023,-0.05484957,-0.01836423,0,0,0,0,0,0
0,11/16/2019 3:15,1.018265,1.183884,-0.05468275,-0.0185042,0,0,0,0,0,0
0,11/16/2019 3:20,1.018189,1.183987,-0.05475922,-0.01840119,0,0,0,0,0,0
0,11/16/2019 3:25,1.01816,1.183902,-0.05478823,-0.01848583,0,0,0,0,0,0
0,11/16/2019 3:30,1.018131,1.183925,-0.0548165,-0.01846259,0,0,0,0,0,0
0,11/16/2019 3:35,1.018232,1.184153,-0.05471551,-0.01823482,0,0,0,0,0,0
0,11/16/2019 3:40,1.018088,1.18401,-0.05485986,-0.01837806,0,0,0,0,0,0
0,11/16/2019 3:45,1.018339,1.183992,-0.05460866,-0.01839628,0,0,0,0,0,0
0,11/16/2019 3:50,1.018,1.184247,-0.05494739,-0.01814059,0,0,0,0,0,0
0,11/16/2019 3:55,1.018207,1.184136,-0.05474085,-0.0182517,0,0,0,0,0,0
0,11/16/2019 4:00,1.018174,1.18424,-0.0547743,-0.01814831,0,0,0,0,0,0
0,11/16/2019 4:05,1.018268,1.183813,-0.05467959,-0.01857456,0,0,0,0,0,0
0,11/16/2019 4:10,1.018262,1.184128,-0.05468601,-0.01825994,0,0,0,0,0,0
0,11/16/2019 4:15,1.018156,1.183926,-0.05479213,-0.01846207,0,0,0,0,0,0
0,11/16/2019 4:20,1.018119,1.183978,-0.05482878,-0.01840934,0,0,0,0,0,0
0,11/16/2019 4:25,1.018318,1.183924,-0.05462962,-0.01846394,0,0,0,0,0,0
0,11/16/2019 4:30,1.017746,1.184094,-0.05520177,-0.01829365,0,0,0,0,0,0
0,11/16/2019 4:35,1.018323,1.183763,-0.054625,-0.01862505,0,0,0,0,0,0
0,11/16/2019 4:40,1.01799,1.18407,-0.05495755,-0.0183176,0,0,0,0,0,0
0,11/16/2019 4:45,1.018202,1.183929,-0.0547457,-0.01845867,0,0,0,0,0,0
0,11/16/2019 4:50,1.01833,1.183891,-0.05461831,-0.01849671,0,0,0,0,0,0
0,11/16/2019 4:55,1.018159,1.184082,-0.05478863,-0.0183058,0,0,0,0,0,0
0,11/16/2019 5:00,1.017793,1.183808,-0.05515479,-0.01857969,0,0,0,0,0,0
0,11/16/2019 5:05,1.017934,1.18425,-0.05501401,-0.01813817,0,0,0,0,0,0
0,11/16/2019 5:10,1.018044,1.183974,-0.05490415,-0.01841341,0,0,0,0,0,0
0,11/16/2019 5:15,1.018252,1.184007,-0.05469597,-0.01838082,0,0,0,0,0,0
0,11/16/2019 5:20,1.018001,1.183837,-0.05494694,-0.01855055,0,0,0,0,0,0
0,11/16/2019 5:25,1.017928,1.184042,-0.05501931,-0.01834553,0,0,0,0,0,0
0,11/16/2019 5:30,1.018101,1.184075,-0.05484705,-0.01831311,0,0,0,0,0,0
0,11/16/2019 5:35,1.018115,1.184103,-0.05483309,-0.0182844,0,0,0,0,0,0
0,11/16/2019 5:40,1.018194,1.183816,-0.05475387,-0.01857147,0,0,0,0,0,0
0,11/16/2019 5:45,1.018132,1.183985,-0.05481568,-0.01840292,0,0,0,0,0,0
0,11/16/2019 5:50,1.018107,1.184186,-0.0548409,-0.0182022,0,0,0,0,0,0
0,11/16/2019 5:55,1.018028,1.184023,-0.05492013,-0.0183643,0,0,0,0,0,0
0,11/16/2019 6:00,1.017935,1.184249,-0.05501281,-0.01813865,0,0,0,0,0,0
0,11/16/2019 6:05,1.018043,1.184028,-0.05490439,-0.01835967,0,0,0,0,0,0
0,11/16/2019 6:10,1.017925,1.183831,-0.05502261,-0.01855694,0,0,0,0,0,0
0,11/16/2019 6:15,1.018238,1.183965,-0.05471,-0.01842288,0,0,0,0,0,0
0,11/16/2019 6:20,1.018291,1.183962,-0.0546565,-0.01842557,0,0,0,0,0,0
0,11/16/2019 6:25,1.018128,1.184041,-0.05481957,-0.01834699,0,0,0,0,0,0
0,11/16/2019 6:30,1.017937,1.184188,-0.05501051,-0.01819924,0,0,0,0,0,0
0,11/16/2019 6:35,1.018235,1.183902,-0.05471276,-0.01848614,0,0,0,0,0,0
0,11/16/2019 6:40,1.018296,1.18376,-0.0546518,-0.01862737,0,0,0,0,0,0
0,11/16/2019 6:45,1.018386,1.184105,-0.05456228,-0.01828247,0,0,0,0,0,0
0,11/16/2019 6:50,1.018337,1.183799,-0.05461066,-0.01858896,0,0,0,0,0,0
0,11/16/2019 6:55,1.018102,1.184067,-0.05484577,-0.01832043,0,0,0,0,0,0
0,11/16/2019 7:00,1.01794,1.184023,-0.05500758,-0.01836442,0,0,0,0,0,0
0,11/16/2019 7:05,1.018287,1.183993,-0.05466053,-0.0183947,0,0,0,0,0,0
0,11/16/2019 7:10,1.018124,1.183951,-0.05482386,-0.01843661,0,0,0,0,0,0
0,11/16/2019 7:15,1.017907,1.183832,-0.05504125,-0.01855559,0,0,0,0,0,0
0,11/16/2019 7:20,1.018257,1.183861,-0.05469064,-0.01852656,0,0,0,0,0,0
0,11/16/2019 7:25,1.01817,1.183878,-0.05477751,-0.01850938,0,0,0,0,0,0
0,11/16/2019 7:30,1.018186,1.183896,-0.05476175,-0.0184917,0,0,0,0,0,0
0,11/16/2019 7:35,1.018116,1.183913,-0.0548315,-0.01847482,0,0,0,0,0,0
0,11/16/2019 7:40,1.018114,1.183876,-0.05483396,-0.0185115,0,0,0,0,0,0
0,11/16/2019 7:45,1.017722,1.183814,-0.05522558,-0.01857406,0,0,0,0,0,0
0,11/16/2019 7:50,1.017968,1.183872,-0.05498002,-0.01851598,0,0,0,0,0,0
0,11/16/2019 7:55,1.018198,1.183936,-0.05474974,-0.01845167,0,0,0,0,0,0
0,11/16/2019 8:00,1.018085,1.183754,-0.05486248,-0.01863413,0,0,0,0,0,0
0,11/16/2019 8:05,1.017996,1.18387,-0.05495198,-0.0185182,0,0,0,0,0,0
0,11/16/2019 8:10,1.017936,1.183756,-0.05501189,-0.01863227,0,0,0,0,0,0
0,11/16/2019 8:15,1.01805,1.183855,-0.05489746,-0.01853308,0,0,0,0,0,0
0,11/16/2019 8:20,1.018005,1.183844,-0.054943,-0.0185436,0,0,0,0,0,0
0,11/16/2019 8:25,1.01801,1.183821,-0.05493788,-0.01856704,0,0,0,0,0,0
0,11/16/2019 8:30,1.018325,1.184089,-0.05462299,-0.01829861,0,0,0,0,0,0
0,11/16/2019 8:35,1.018084,1.183926,-0.05486389,-0.01846199,0,0,0,0,0,0
0,11/16/2019 8:40,1.018162,1.183812,-0.05478534,-0.01857565,0,0,0,0,0,0
0,11/16/2019 8:45,1.018158,1.183919,-0.05478968,-0.0184683,0,0,0,0,0,0
0,11/16/2019 8:50,1.018055,1.183942,-0.05489254,-0.01844587,0,0,0,0,0,0
0,11/16/2019 8:55,1.018003,1.183921,-0.05494434,-0.01846673,0,0,0,0,0,0
0,11/16/2019 9:00,1.018163,1.183938,-0.0547846,-0.01844937,0,0,0,0,0,0
0,11/16/2019 9:05,1.018319,1.183887,-0.0546285,-0.01850109,0,0,0,0,0,0
0,11/16/2019 9:10,1.018068,1.183951,-0.05487985,-0.01843628,0,0,0,0,0,0
0,11/16/2019 9:15,1.018208,1.183836,-0.05474017,-0.01855193,0,0,0,0,0,0
0,11/16/2019 9:20,1.018109,1.183832,-0.05483893,-0.01855613,0,0,0,0,0,0
0,11/16/2019 9:25,1.018033,1.183757,-0.05491512,-0.0186311,0,0,0,0,0,0
0,11/16/2019 9:30,1.018006,1.183825,-0.05494157,-0.0185628,0,0,0,0,0,0
0,11/16/2019 9:35,1.018038,1.183786,-0.05490947,-0.01860202,0,0,0,0,0,0
0,11/16/2019 9:40,1.018082,1.183754,-0.05486596,-0.01863376,0,0,0,0,0,0
0,11/16/2019 9:45,1.018197,1.183755,-0.05475085,-0.01863306,0,0,0,0,0,0
0,11/16/2019 9:50,1.017845,1.183788,-0.05510262,-0.01859962,0,0,0,0,0,0
0,11/16/2019 9:55,1.01786,1.18398,-0.05508805,-0.01840745,0,0,0,0,0,0
0,11/16/2019 10:00,1.018066,1.18366,-0.05488199,-0.01872796,0,0,0,0,0,0
0,11/16/2019 10:05,1.017925,1.183738,-0.05502299,-0.01865021,0,0,0,0,0,0
0,11/16/2019 10:10,1.018041,1.183737,-0.05490666,-0.01865049,0,0,0,0,0,0
0,11/16/2019 10:15,1.017878,1.183689,-0.05506987,-0.01869865,0,0,0,0,0,0
0,11/16/2019 10:20,1.017906,1.183692,-0.05504188,-0.01869589,0,0,0,0,0,0
0,11/16/2019 10:25,1.017875,1.183767,-0.05507285,-0.01862124,0,0,0,0,0,0
0,11/16/2019 10:30,1.017983,1.18379,-0.0549651,-0.01859805,0,0,0,0,0,0
0,11/16/2019 10:35,1.018063,1.183939,-0.05488444,-0.01844884,0,0,0,0,0,0
0,11/16/2019 10:40,1.017966,1.183533,-0.05498194,-0.01885498,0,0,0,0,0,0
0,11/16/2019 10:45,1.018097,1.183791,-0.05485085,-0.01859677,0,0,0,0,0,0
0,11/16/2019 10:50,1.01779,1.183565,-0.05515791,-0.01882263,0,0,0,0,0,0
0,11/16/2019 10:55,1.017865,1.183765,-0.05508307,-0.01862307,0,0,0,0,0,0
0,11/16/2019 11:00,1.018004,1.183868,-0.05494408,-0.01851937,0,0,0,0,0,0
0,11/16/2019 11:05,1.01779,1.183808,-0.05515787,-0.01857983,0,0,0,0,0,0
0,11/16/2019 11:10,1.018027,1.183926,-0.05492114,-0.01846193,0,0,0,0,0,0
0,11/16/2019 11:15,1.017808,1.183863,-0.05513979,-0.0185248,0,0,0,0,0,0
0,11/16/2019 11:20,1.017977,1.183684,-0.05497123,-0.01870412,0,0,0,0,0,0
0,11/16/2019 11:25,1.018142,1.183859,-0.05480593,-0.01852885,0,0,0,0,0,0
0,11/16/2019 11:30,1.018186,1.183645,-0.05476213,-0.01874323,0,0,0,0,0,0
0,11/16/2019 11:35,1.018243,1.18376,-0.0547046,-0.01862821,0,0,0,0,0,0
0,11/16/2019 11:40,1.01798,1.184061,-0.05496775,-0.01832687,0,0,0,0,0,0
0,11/16/2019 11:45,1.017978,1.18392,-0.05496969,-0.01846771,0,0,0,0,0,0
0,11/16/2019 11:50,1.017929,1.183946,-0.05501901,-0.01844178,0,0,0,0,0,0
0,11/16/2019 11:55,1.017922,1.183717,-0.05502572,-0.01867061,0,0,0,0,0,0
0,11/16/2019 12:00,1.018121,1.184155,-0.05482732,-0.01823277,0,0,0,0,0,0
0,11/16/2019 12:05,1.017864,1.183871,-0.05508333,-0.01851638,0,0,0,0,0,0
0,11/16/2019 12:10,1.017952,1.183959,-0.05499602,-0.0184286,0,0,0,0,0,0
0,11/16/2019 12:15,1.01763,1.184057,-0.05531774,-0.01833034,0,0,0,0,0,0
0,11/16/2019 12:20,1.017911,1.183612,-0.05503644,-0.018776,0,0,0,0,0,0
0,11/16/2019 12:25,1.017923,1.183852,-0.05502455,-0.01853546,0,0,0,0,0,0
0,11/16/2019 12:30,1.017994,1.184123,-0.05495427,-0.01826513,0,0,0,0,0,0
0,11/16/2019 12:35,1.017847,1.183872,-0.0551011,-0.01851523,0,0,0,0,0,0
0,11/16/2019 12:40,1.018064,1.18365,-0.0548835,-0.0187379,0,0,0,0,0,0
0,11/16/2019 12:45,1.017973,1.18402,-0.05497527,-0.01836739,0,0,0,0,0,0
0,11/16/2019 12:50,1.018029,1.184269,-0.05491875,-0.01811851,0,0,0,0,0,0
0,11/16/2019 12:55,1.018115,1.183958,-0.05483312,-0.01842959,0,0,0,0,0,0
0,11/16/2019 13:00,1.018072,1.184149,-0.05487565,-0.01823926,0,0,0,0,0,0
0,11/16/2019 13:05,1.018118,1.183872,-0.05483026,-0.018516,0,0,0,0,0,0
0,11/16/2019 13:10,1.017859,1.183856,-0.05508933,-0.01853125,0,0,0,0,0,0
0,11/16/2019 13:15,1.017826,1.183975,-0.05512137,-0.01841301,0,0,0,0,0,0
0,11/16/2019 13:20,1.018121,1.184124,-0.05482652,-0.01826395,0,0,0,0,0,0
0,11/16/2019 13:25,1.018064,1.183722,-0.05488403,-0.01866607,0,0,0,0,0,0
0,11/16/2019 13:30,1.018012,1.183825,-0.05493587,-0.01856228,0,0,0,0,0,0
0,11/16/2019 13:35,1.018088,1.183921,-0.05485994,-0.01846625,0,0,0,0,0,0
0,11/16/2019 13:40,1.018073,1.183816,-0.05487497,-0.01857168,0,0,0,0,0,0
0,11/16/2019 13:45,1.017859,1.183903,-0.05508863,-0.01848478,0,0,0,0,0,0
0,11/16/2019 13:50,1.01789,1.18388,-0.05505808,-0.01850736,0,0,0,0,0,0
0,11/16/2019 13:55,1.018207,1.183884,-0.05474114,-0.0185036,0,0,0,0,0,0
0,11/16/2019 14:00,1.017927,1.183962,-0.05502101,-0.01842585,0,0,0,0,0,0
0,11/16/2019 14:05,1.017926,1.184226,-0.05502202,-0.01816169,0,0,0,0,0,0
0,11/16/2019 14:10,1.018017,1.184031,-0.05493115,-0.01835661,0,0,0,0,0,0
0,11/16/2019 14:15,1.018268,1.183855,-0.05467955,-0.01853225,0,0,0,0,0,0
0,11/16/2019 14:20,1.018167,1.183992,-0.05478111,-0.01839555,0,0,0,0,0,0
0,11/16/2019 14:25,1.018,1.183827,-0.0549482,-0.01856123,0,0,0,0,0,0
0,11/16/2019 14:30,1.018211,1.18382,-0.05473723,-0.01856798,0,0,0,0,0,0
0,11/16/2019 14:35,1.017752,1.183706,-0.05519628,-0.01868201,0,0,0,0,0,0
0,11/16/2019 14:40,1.017964,1.183837,-0.05498409,-0.01855092,0,0,0,0,0,0
0,11/16/2019 14:45,1.018168,1.183811,-0.05477988,-0.01857655,0,0,0,0,0,0
0,11/16/2019 14:50,1.017959,1.183797,-0.05498858,-0.01859049,0,0,0,0,0,0
0,11/16/2019 14:55,1.018023,1.18398,-0.0549246,-0.0184075,0,0,0,0,0,0
0,11/16/2019 15:00,1.018057,1.184106,-0.05489121,-0.01828214,0,0,0,0,0,0
0,11/16/2019 15:05,1.017852,1.183845,-0.05509583,-0.0185427,0,0,0,0,0,0
0,11/16/2019 15:10,1.017882,1.18397,-0.055066,-0.01841775,0,0,0,0,0,0
0,11/16/2019 15:15,1.017862,1.184058,-0.05508601,-0.01832973,0,0,0,0,0,0
0,11/16/2019 15:20,1.017965,1.18383,-0.05498279,-0.01855795,0,0,0,0,0,0
0,11/16/2019 15:25,1.017893,1.183705,-0.05505513,-0.01868304,0,0,0,0,0,0
0,11/16/2019 15:30,1.017833,1.18404,-0.05511505,-0.01834822,0,0,0,0,0,0
0,11/16/2019 15:35,1.018069,1.183951,-0.05487888,-0.01843646,0,0,0,0,0,0
0,11/16/2019 15:40,1.018002,1.183893,-0.05494587,-0.01849473,0,0,0,0,0,0
0,11/16/2019 15:45,1.01797,1.183804,-0.05497758,-0.01858343,0,0,0,0,0,0
0,11/16/2019 15:50,1.017926,1.183822,-0.05502165,-0.01856587,0,0,0,0,0,0
0,11/16/2019 15:55,1.017815,1.18361,-0.05513323,-0.01877749,0,0,0,0,0,0
0,11/16/2019 16:00,1.017787,1.183736,-0.05516051,-0.01865151,0,0,0,0,0,0
0,11/16/2019 16:05,1.018091,1.183656,-0.05485701,-0.01873166,0,0,0,0,0,0
0,11/16/2019 16:10,1.017902,1.183824,-0.05504614,-0.01856394,0,0,0,0,0,0
0,11/16/2019 16:15,1.017906,1.183753,-0.05504159,-0.01863488,0,0,0,0,0,0
0,11/16/2019 16:20,1.017809,1.184024,-0.05513907,-0.01836341,0,0,0,0,0,0
0,11/16/2019 16:25,1.017821,1.183883,-0.05512715,-0.01850432,0,0,0,0,0,0
0,11/16/2019 16:30,1.017905,1.183882,-0.05504256,-0.01850552,0,0,0,0,0,0
0,11/16/2019 16:35,1.017869,1.183626,-0.05507898,-0.01876169,0,0,0,0,0,0
0,11/16/2019 16:40,1.017821,1.183883,-0.0551268,-0.01850491,0,0,0,0,0,0
0,11/16/2019 16:45,1.017802,1.183899,-0.05514563,-0.01848826,0,0,0,0,0,0
0,11/16/2019 16:50,1.017996,1.183785,-0.05495193,-0.01860241,0,0,0,0,0,0
0,11/16/2019 16:55,1.017826,1.183698,-0.05512216,-0.01868945,0,0,0,0,0,0
0,11/16/2019 17:00,1.017927,1.183702,-0.05502131,-0.0186854,0,0,0,0,0,0
0,11/16/2019 17:05,1.017948,1.183866,-0.05500027,-0.01852177,0,0,0,0,0,0
0,11/16/2019 17:10,1.018118,1.183883,-0.0548296,-0.01850495,0,0,0,0,0,0
0,11/16/2019 17:15,1.017785,1.184053,-0.05516279,-0.01833505,0,0,0,0,0,0
0,11/16/2019 17:20,1.018238,1.183875,-0.05470967,-0.01851273,0,0,0,0,0,0
0,11/16/2019 17:25,1.017899,1.183519,-0.05504912,-0.01886855,0,0,0,0,0,0
0,11/16/2019 17:30,1.017552,1.183678,-0.05539627,-0.01871011,0,0,0,0,0,0
0,11/16/2019 17:35,1.018074,1.183871,-0.05487357,-0.01851688,0,0,0,0,0,0
0,11/16/2019 17:40,1.017614,1.183906,-0.05533353,-0.01848189,0,0,0,0,0,0
0,11/16/2019 17:45,1.017661,1.183763,-0.05528641,-0.0186244,0,0,0,0,0,0
0,11/16/2019 17:50,1.017739,1.183854,-0.05520922,-0.01853412,0,0,0,0,0,0
0,11/16/2019 17:55,1.017869,1.183974,-0.05507875,-0.01841366,0,0,0,0,0,0
0,11/16/2019 18:00,1.017663,1.183676,-0.05528461,-0.01871131,0,0,0,0,0,0
